,Customer_ID,Customer Name,DOB,Gender,City,Call ID,Calling Date,Call Duration,Source City,Destination City
3095,21887388,yazit,17/07/04 0:00,M,Bangalore,491074163,10/04/18 0:00,137,Jaipur,Delhi
3096,21887388,yazit,17/07/04 0:00,M,Bangalore,946501253,24/05/18 0:00,74,Chennai,Mangalore
3097,604129392,labes,27/06/66 0:00,F,Hyderabad,480731303,26/07/17 0:00,5,Orissa,Kanpur
3098,604129392,labes,27/06/66 0:00,F,Hyderabad,325749819,12/11/18 0:00,2,Chennai,Orissa
3099,604129392,labes,27/06/66 0:00,F,Hyderabad,24909556,16/01/17 0:00,139,Chennai,Hyderabad
3100,604129392,labes,27/06/66 0:00,F,Hyderabad,107629640,10/08/18 0:00,81,Bangalore,Hyderabad
3101,570032093,quwaf,15/11/56 0:00,F,Mangalore,670149719,07/07/18 0:00,43,Mumbai,Bangalore
3102,570032093,quwaf,15/11/56 0:00,F,Mangalore,299934328,23/03/18 0:00,6,Dehradun,Bangalore
3103,570032093,quwaf,15/11/56 0:00,F,Mangalore,718413370,13/10/18 0:00,52,Chennai,Mangalore
3104,570032093,quwaf,15/11/56 0:00,F,Mangalore,208810043,27/04/18 0:00,18,Shimla,Mumbai
3105,570032093,quwaf,15/11/56 0:00,F,Mangalore,550236545,13/08/18 0:00,2,Mumbai,Dehradun
3106,570032093,quwaf,15/11/56 0:00,F,Mangalore,315011033,27/09/17 0:00,41,Mangalore,Noida
3107,570032093,quwaf,15/11/56 0:00,F,Mangalore,925456971,07/01/17 0:00,10,Hyderabad,Mumbai
3108,570032093,quwaf,15/11/56 0:00,F,Mangalore,832583708,04/08/18 0:00,64,Delhi,Mangalore
3109,167005669,bufoj,08/11/87 0:00,F,Orissa,935795491,21/06/18 0:00,23,Shimla,Gurugram
3110,167005669,bufoj,08/11/87 0:00,F,Orissa,155396140,25/01/17 0:00,108,Kanpur,Kanpur
3111,167005669,bufoj,08/11/87 0:00,F,Orissa,361561006,07/08/18 0:00,34,Gurugram,Kanpur
3112,167005669,bufoj,08/11/87 0:00,F,Orissa,843794905,25/08/17 0:00,66,Jaipur,Orissa
3113,167005669,bufoj,08/11/87 0:00,F,Orissa,44046191,27/04/17 0:00,146,Hyderabad,Hyderabad
3114,483799026,vubix,15/09/50 0:00,F,Mangalore,399837213,03/02/18 0:00,122,Chandigarh,Mangalore
3115,483799026,vubix,15/09/50 0:00,F,Mangalore,999852385,19/01/18 0:00,131,Orissa,Bangalore
3116,483799026,vubix,15/09/50 0:00,F,Mangalore,364042097,18/10/17 0:00,109,Gurugram,Gurugram
3117,363568988,tevof,04/04/66 0:00,F,Delhi,743677912,21/12/18 0:00,131,Orissa,Dehradun
3118,363568988,tevof,04/04/66 0:00,F,Delhi,50579217,04/12/17 0:00,134,Chandigarh,Hyderabad
3119,363568988,tevof,04/04/66 0:00,F,Delhi,561824050,24/01/18 0:00,83,Gurugram,Gurugram
3120,247465706,moyix,04/06/01 0:00,M,Mangalore,192061006,09/05/17 0:00,54,Shimla,Gurugram
3121,247465706,moyix,04/06/01 0:00,M,Mangalore,38624537,23/04/17 0:00,95,Noida,Mumbai
3122,247465706,moyix,04/06/01 0:00,M,Mangalore,407967404,05/04/18 0:00,9,Noida,Dehradun
3123,247465706,moyix,04/06/01 0:00,M,Mangalore,583068585,23/01/17 0:00,13,Hyderabad,Mangalore
3124,706009458,jafeq,28/05/82 0:00,F,Shimla,936390678,02/05/17 0:00,36,Orissa,Kanpur
3125,706009458,jafeq,28/05/82 0:00,F,Shimla,962496375,10/09/18 0:00,28,Shimla,Jaipur
3126,170509705,peran,14/05/53 0:00,M,Kanpur,211167044,07/02/18 0:00,3,Hyderabad,Chandigarh
3127,170509705,peran,14/05/53 0:00,M,Kanpur,79316142,16/07/17 0:00,149,Orissa,Mumbai
3128,170509705,peran,14/05/53 0:00,M,Kanpur,989667209,11/10/17 0:00,127,Bangalore,Bangalore
3129,170509705,peran,14/05/53 0:00,M,Kanpur,956253,02/06/17 0:00,100,Mangalore,Noida
3130,170509705,peran,14/05/53 0:00,M,Kanpur,46194117,05/05/17 0:00,58,Shimla,Mumbai
3131,170509705,peran,14/05/53 0:00,M,Kanpur,720200843,27/06/17 0:00,125,Dehradun,Shimla
3132,426638210,mumib,13/03/89 0:00,M,Noida,631084142,01/07/17 0:00,22,Shimla,Jaipur
3133,426638210,mumib,13/03/89 0:00,M,Noida,7013253,03/12/17 0:00,36,Chandigarh,Shimla
3134,426638210,mumib,13/03/89 0:00,M,Noida,522263670,03/07/17 0:00,49,Mumbai,Jaipur
3135,426638210,mumib,13/03/89 0:00,M,Noida,241451742,16/08/18 0:00,141,Noida,Delhi
3136,211961108,veqas,28/08/62 0:00,F,Jaipur,695497776,26/10/17 0:00,15,Shimla,Delhi
3137,211961108,veqas,28/08/62 0:00,F,Jaipur,937293323,24/09/17 0:00,93,Kanpur,Dehradun
3138,211961108,veqas,28/08/62 0:00,F,Jaipur,170634583,27/03/18 0:00,140,Orissa,Dehradun
3139,211961108,veqas,28/08/62 0:00,F,Jaipur,92647065,02/01/17 0:00,60,Hyderabad,Orissa
3140,211961108,veqas,28/08/62 0:00,F,Jaipur,578404550,02/07/17 0:00,104,Chennai,Dehradun
3141,211961108,veqas,28/08/62 0:00,F,Jaipur,642007029,06/11/17 0:00,104,Mumbai,Kanpur
3142,211961108,veqas,28/08/62 0:00,F,Jaipur,126847585,12/05/18 0:00,105,Shimla,Noida
3143,211961108,veqas,28/08/62 0:00,F,Jaipur,507793330,10/02/18 0:00,100,Bangalore,Dehradun
3144,211961108,veqas,28/08/62 0:00,F,Jaipur,374298980,09/08/18 0:00,40,Chennai,Noida
3145,211961108,veqas,28/08/62 0:00,F,Jaipur,205323162,18/03/17 0:00,33,Shimla,Delhi
3146,557351955,sotom,19/05/02 0:00,M,Hyderabad,526744002,03/09/17 0:00,15,Dehradun,Delhi
3147,557351955,sotom,19/05/02 0:00,M,Hyderabad,297280798,10/06/18 0:00,129,Bangalore,Chennai
3148,677118434,jewov,27/08/74 0:00,M,Chandigarh,350265568,18/02/17 0:00,47,Mangalore,Hyderabad
3149,677118434,jewov,27/08/74 0:00,M,Chandigarh,941112146,14/10/17 0:00,12,Shimla,Noida
3150,677118434,jewov,27/08/74 0:00,M,Chandigarh,249756967,16/09/17 0:00,149,Jaipur,Jaipur
3151,677118434,jewov,27/08/74 0:00,M,Chandigarh,488941481,18/09/17 0:00,27,Mumbai,Mumbai
3152,561396798,xexoj,07/06/71 0:00,F,Shimla,363655511,09/11/17 0:00,94,Bangalore,Mangalore
3153,561396798,xexoj,07/06/71 0:00,F,Shimla,421128911,01/02/18 0:00,44,Hyderabad,Noida
3154,561396798,xexoj,07/06/71 0:00,F,Shimla,820004598,16/09/18 0:00,87,Shimla,Chandigarh
3155,561396798,xexoj,07/06/71 0:00,F,Shimla,391557271,13/11/17 0:00,66,Bangalore,Mumbai
3156,561396798,xexoj,07/06/71 0:00,F,Shimla,120112812,07/10/18 0:00,145,Chandigarh,Chennai
3157,561396798,xexoj,07/06/71 0:00,F,Shimla,847842650,17/05/17 0:00,126,Jaipur,Mangalore
3158,561396798,xexoj,07/06/71 0:00,F,Shimla,785836680,02/05/17 0:00,45,Shimla,Chandigarh
3159,214564830,qolag,23/10/57 0:00,M,Orissa,229548273,05/10/17 0:00,40,Hyderabad,Noida
3160,344436461,pumow,11/05/01 0:00,F,Hyderabad,587918637,05/04/18 0:00,20,Dehradun,Jaipur
3161,344436461,pumow,11/05/01 0:00,F,Hyderabad,374202561,24/05/17 0:00,38,Mumbai,Noida
3162,344436461,pumow,11/05/01 0:00,F,Hyderabad,153095871,25/02/17 0:00,2,Bangalore,Jaipur
3163,344436461,pumow,11/05/01 0:00,F,Hyderabad,265674215,14/10/18 0:00,133,Jaipur,Noida
3164,458602168,hurog,26/01/71 0:00,F,Delhi,482854340,08/05/17 0:00,68,Bangalore,Chandigarh
3165,458602168,hurog,26/01/71 0:00,F,Delhi,577898014,15/03/17 0:00,131,Delhi,Bangalore
3166,458602168,hurog,26/01/71 0:00,F,Delhi,460433939,28/01/18 0:00,107,Mumbai,Mangalore
3167,517630143,maceh,17/08/99 0:00,F,Shimla,188069401,20/04/17 0:00,50,Chandigarh,Bangalore
3168,517630143,maceh,17/08/99 0:00,F,Shimla,511971813,18/05/17 0:00,123,Gurugram,Orissa
3169,517630143,maceh,17/08/99 0:00,F,Shimla,664103670,10/04/18 0:00,119,Chennai,Chennai
3170,517630143,maceh,17/08/99 0:00,F,Shimla,763729612,06/12/17 0:00,148,Dehradun,Chandigarh
3171,517630143,maceh,17/08/99 0:00,F,Shimla,148716031,01/11/17 0:00,93,Kanpur,Jaipur
3172,517630143,maceh,17/08/99 0:00,F,Shimla,431998139,11/05/17 0:00,19,Kanpur,Mumbai
3173,517630143,maceh,17/08/99 0:00,F,Shimla,366843449,06/08/17 0:00,127,Mumbai,Gurugram
3174,847529073,xebus,08/10/00 0:00,M,Chandigarh,634640140,15/01/18 0:00,127,Noida,Shimla
3175,847529073,xebus,08/10/00 0:00,M,Chandigarh,974939528,16/03/17 0:00,36,Shimla,Mumbai
3176,847529073,xebus,08/10/00 0:00,M,Chandigarh,726352171,16/06/18 0:00,16,Chandigarh,Bangalore
3177,847529073,xebus,08/10/00 0:00,M,Chandigarh,756517663,09/09/18 0:00,32,Chandigarh,Chandigarh
3178,847529073,xebus,08/10/00 0:00,M,Chandigarh,675777550,27/01/18 0:00,133,Hyderabad,Kanpur
3179,643717249,feluc,24/03/78 0:00,M,Gurugram,871424241,14/01/17 0:00,79,Chennai,Dehradun
3180,643717249,feluc,24/03/78 0:00,M,Gurugram,257408589,01/01/17 0:00,107,Mumbai,Chennai
3181,643717249,feluc,24/03/78 0:00,M,Gurugram,438392623,27/05/17 0:00,41,Chennai,Mangalore
3182,643717249,feluc,24/03/78 0:00,M,Gurugram,753826065,18/03/18 0:00,21,Gurugram,Orissa
3183,754557845,yunog,05/02/80 0:00,F,Shimla,786287759,13/07/18 0:00,71,Mumbai,Mumbai
3184,754557845,yunog,05/02/80 0:00,F,Shimla,242143339,23/10/18 0:00,20,Noida,Dehradun
3185,754557845,yunog,05/02/80 0:00,F,Shimla,41104526,17/04/17 0:00,80,Noida,Bangalore
3186,754557845,yunog,05/02/80 0:00,F,Shimla,233222915,12/03/17 0:00,67,Bangalore,Noida
3187,917778133,vemuz,24/02/56 0:00,F,Mumbai,483117350,21/03/17 0:00,127,Noida,Delhi
3188,917778133,vemuz,24/02/56 0:00,F,Mumbai,949623772,04/01/18 0:00,133,Shimla,Kanpur
3189,917778133,vemuz,24/02/56 0:00,F,Mumbai,52765443,21/02/17 0:00,113,Hyderabad,Gurugram
3190,917778133,vemuz,24/02/56 0:00,F,Mumbai,278865077,24/03/18 0:00,87,Noida,Chandigarh
3191,917778133,vemuz,24/02/56 0:00,F,Mumbai,332153957,04/06/17 0:00,38,Delhi,Dehradun
3192,917778133,vemuz,24/02/56 0:00,F,Mumbai,263414067,12/03/18 0:00,119,Delhi,Gurugram
3193,917778133,vemuz,24/02/56 0:00,F,Mumbai,881702267,16/10/17 0:00,129,Delhi,Orissa
3194,281586813,qezos,17/08/85 0:00,F,Bangalore,790116019,03/12/18 0:00,36,Jaipur,Dehradun
3195,281586813,qezos,17/08/85 0:00,F,Bangalore,437800626,01/11/17 0:00,85,Delhi,Shimla
3196,281586813,qezos,17/08/85 0:00,F,Bangalore,342529472,03/06/18 0:00,123,Mumbai,Noida
3197,281586813,qezos,17/08/85 0:00,F,Bangalore,113184814,05/04/17 0:00,150,Chandigarh,Shimla
3198,281586813,qezos,17/08/85 0:00,F,Bangalore,328938668,10/09/17 0:00,74,Jaipur,Mumbai
3199,281586813,qezos,17/08/85 0:00,F,Bangalore,58619076,23/09/18 0:00,55,Gurugram,Delhi
3200,281586813,qezos,17/08/85 0:00,F,Bangalore,601280446,15/12/17 0:00,65,Jaipur,Shimla
3201,281586813,qezos,17/08/85 0:00,F,Bangalore,377732924,24/02/18 0:00,60,Mumbai,Chennai
3202,281586813,qezos,17/08/85 0:00,F,Bangalore,305850746,08/07/18 0:00,16,Mumbai,Gurugram
3203,281586813,qezos,17/08/85 0:00,F,Bangalore,55355004,11/05/18 0:00,146,Kanpur,Shimla
3204,281586813,qezos,17/08/85 0:00,F,Bangalore,801818118,22/01/18 0:00,114,Jaipur,Orissa
3205,705254268,naziz,11/01/51 0:00,F,Jaipur,433661015,18/09/17 0:00,127,Shimla,Kanpur
3206,705254268,naziz,11/01/51 0:00,F,Jaipur,777632887,16/05/18 0:00,29,Dehradun,Delhi
3207,705254268,naziz,11/01/51 0:00,F,Jaipur,888535437,10/12/18 0:00,54,Bangalore,Mumbai
3208,705254268,naziz,11/01/51 0:00,F,Jaipur,2781367,12/10/17 0:00,38,Delhi,Gurugram
3209,705254268,naziz,11/01/51 0:00,F,Jaipur,166729453,26/11/18 0:00,40,Dehradun,Mangalore
3210,705254268,naziz,11/01/51 0:00,F,Jaipur,688838489,07/07/17 0:00,47,Delhi,Mumbai
3211,705254268,naziz,11/01/51 0:00,F,Jaipur,291941641,14/01/17 0:00,60,Noida,Bangalore
3212,705254268,naziz,11/01/51 0:00,F,Jaipur,807846166,11/11/17 0:00,75,Mumbai,Orissa
3213,473171321,jisam,20/01/51 0:00,M,Chandigarh,927020694,27/08/18 0:00,75,Orissa,Kanpur
3214,473171321,jisam,20/01/51 0:00,M,Chandigarh,129433542,24/10/17 0:00,85,Dehradun,Noida
3215,473171321,jisam,20/01/51 0:00,M,Chandigarh,442605771,21/07/18 0:00,117,Gurugram,Shimla
3216,473171321,jisam,20/01/51 0:00,M,Chandigarh,283209888,03/08/17 0:00,3,Kanpur,Shimla
3217,473171321,jisam,20/01/51 0:00,M,Chandigarh,167850945,13/12/18 0:00,68,Gurugram,Kanpur
3218,473171321,jisam,20/01/51 0:00,M,Chandigarh,636382604,07/01/17 0:00,83,Noida,Bangalore
3219,473171321,jisam,20/01/51 0:00,M,Chandigarh,16926526,10/02/18 0:00,76,Jaipur,Shimla
3220,101485999,halaf,06/08/07 0:00,F,Jaipur,911924125,16/04/18 0:00,49,Kanpur,Noida
3221,101485999,halaf,06/08/07 0:00,F,Jaipur,343942964,18/09/18 0:00,30,Orissa,Mumbai
3222,101485999,halaf,06/08/07 0:00,F,Jaipur,752479328,11/10/17 0:00,106,Noida,Bangalore
3223,101485999,halaf,06/08/07 0:00,F,Jaipur,901033214,08/01/18 0:00,124,Dehradun,Jaipur
3224,101485999,halaf,06/08/07 0:00,F,Jaipur,85648426,22/05/18 0:00,113,Orissa,Mangalore
3225,101485999,halaf,06/08/07 0:00,F,Jaipur,520642734,24/11/17 0:00,143,Mumbai,Mumbai
3226,260759700,gaveg,05/05/99 0:00,F,Chennai,856531738,14/05/18 0:00,59,Bangalore,Mumbai
3227,260759700,gaveg,05/05/99 0:00,F,Chennai,84832584,06/12/18 0:00,89,Mangalore,Mangalore
3228,260759700,gaveg,05/05/99 0:00,F,Chennai,140536465,09/03/17 0:00,123,Chandigarh,Shimla
3229,260759700,gaveg,05/05/99 0:00,F,Chennai,221998260,20/04/17 0:00,143,Kanpur,Mumbai
3230,181744567,suhek,14/07/84 0:00,M,Chandigarh,586031270,07/06/17 0:00,29,Delhi,Delhi
3231,181744567,suhek,14/07/84 0:00,M,Chandigarh,646217916,08/05/18 0:00,55,Gurugram,Orissa
3232,181744567,suhek,14/07/84 0:00,M,Chandigarh,784746350,18/06/17 0:00,127,Chennai,Chennai
3233,181744567,suhek,14/07/84 0:00,M,Chandigarh,453286647,15/09/18 0:00,144,Hyderabad,Hyderabad
3234,181744567,suhek,14/07/84 0:00,M,Chandigarh,347973384,17/11/17 0:00,82,Hyderabad,Kanpur
3235,829603534,wuwoh,22/01/73 0:00,M,Gurugram,720799405,27/06/17 0:00,27,Gurugram,Gurugram
3236,829603534,wuwoh,22/01/73 0:00,M,Gurugram,562744217,08/05/18 0:00,36,Chandigarh,Gurugram
3237,829603534,wuwoh,22/01/73 0:00,M,Gurugram,963810697,10/05/17 0:00,35,Orissa,Orissa
3238,829603534,wuwoh,22/01/73 0:00,M,Gurugram,52443855,11/04/17 0:00,6,Delhi,Noida
3239,829603534,wuwoh,22/01/73 0:00,M,Gurugram,672061255,26/09/18 0:00,130,Dehradun,Delhi
3240,984248328,wosiz,07/03/99 0:00,F,Hyderabad,213113288,05/08/18 0:00,90,Chandigarh,Jaipur
3241,984248328,wosiz,07/03/99 0:00,F,Hyderabad,930418253,04/11/18 0:00,95,Chennai,Orissa
3242,984248328,wosiz,07/03/99 0:00,F,Hyderabad,910404069,21/11/17 0:00,25,Delhi,Noida
3243,984248328,wosiz,07/03/99 0:00,F,Hyderabad,833503827,11/02/17 0:00,92,Mumbai,Kanpur
3244,793956883,kayit,02/05/95 0:00,M,Gurugram,435701813,18/01/17 0:00,34,Hyderabad,Dehradun
3245,793956883,kayit,02/05/95 0:00,M,Gurugram,945624924,23/01/17 0:00,132,Mangalore,Hyderabad
3246,793956883,kayit,02/05/95 0:00,M,Gurugram,275439203,02/12/17 0:00,59,Gurugram,Bangalore
3247,793956883,kayit,02/05/95 0:00,M,Gurugram,76218809,16/08/18 0:00,50,Noida,Orissa
3248,793956883,kayit,02/05/95 0:00,M,Gurugram,463498806,05/09/18 0:00,78,Mumbai,Mumbai
3249,793956883,kayit,02/05/95 0:00,M,Gurugram,489856767,07/09/18 0:00,60,Delhi,Chennai
3250,793956883,kayit,02/05/95 0:00,M,Gurugram,372659008,12/07/17 0:00,65,Shimla,Bangalore
3251,78623064,gonab,27/02/78 0:00,M,Hyderabad,658265589,07/02/17 0:00,90,Kanpur,Chandigarh
3252,78623064,gonab,27/02/78 0:00,M,Hyderabad,617198591,21/10/17 0:00,36,Bangalore,Mangalore
3253,78623064,gonab,27/02/78 0:00,M,Hyderabad,878606761,05/12/17 0:00,20,Chennai,Delhi
3254,116973364,zexir,16/03/90 0:00,F,Bangalore,156560792,28/07/18 0:00,70,Chennai,Mumbai
3255,116973364,zexir,16/03/90 0:00,F,Bangalore,354905850,26/11/18 0:00,69,Noida,Mumbai
3256,116973364,zexir,16/03/90 0:00,F,Bangalore,180377432,23/10/17 0:00,20,Kanpur,Jaipur
3257,116973364,zexir,16/03/90 0:00,F,Bangalore,613217574,23/12/17 0:00,10,Orissa,Chandigarh
3258,94498620,noyop,28/04/71 0:00,F,Kanpur,680835185,17/08/18 0:00,95,Shimla,Jaipur
3259,94498620,noyop,28/04/71 0:00,F,Kanpur,31532988,25/10/17 0:00,100,Mangalore,Dehradun
3260,94498620,noyop,28/04/71 0:00,F,Kanpur,974820346,16/04/17 0:00,95,Mangalore,Orissa
3261,764662647,puzuj,06/02/56 0:00,F,Noida,892788986,15/11/18 0:00,77,Chennai,Kanpur
3262,764662647,puzuj,06/02/56 0:00,F,Noida,335857646,04/05/18 0:00,111,Hyderabad,Jaipur
3263,764662647,puzuj,06/02/56 0:00,F,Noida,142154930,01/02/18 0:00,95,Jaipur,Mangalore
3264,181060319,tacap,19/07/53 0:00,F,Kanpur,389375933,14/07/17 0:00,113,Dehradun,Bangalore
3265,181060319,tacap,19/07/53 0:00,F,Kanpur,698135621,26/08/18 0:00,64,Mangalore,Gurugram
3266,181060319,tacap,19/07/53 0:00,F,Kanpur,993287435,02/02/18 0:00,116,Shimla,Mangalore
3267,181060319,tacap,19/07/53 0:00,F,Kanpur,678792863,03/12/18 0:00,102,Orissa,Kanpur
3268,181060319,tacap,19/07/53 0:00,F,Kanpur,58344818,26/12/17 0:00,47,Kanpur,Hyderabad
3269,171404692,nojed,24/01/93 0:00,M,Dehradun,671614831,06/06/17 0:00,33,Shimla,Noida
3270,171404692,nojed,24/01/93 0:00,M,Dehradun,641576899,05/10/18 0:00,109,Delhi,Mumbai
3271,171404692,nojed,24/01/93 0:00,M,Dehradun,494462080,03/02/18 0:00,117,Jaipur,Hyderabad
3272,623021103,vazaf,14/04/50 0:00,M,Gurugram,967855598,23/02/18 0:00,69,Jaipur,Shimla
3273,946432367,gowiv,14/07/05 0:00,F,Delhi,641950586,05/08/17 0:00,21,Bangalore,Noida
3274,946432367,gowiv,14/07/05 0:00,F,Delhi,156992005,04/07/18 0:00,146,Gurugram,Dehradun
3275,946432367,gowiv,14/07/05 0:00,F,Delhi,203190793,05/08/18 0:00,53,Gurugram,Noida
3276,946432367,gowiv,14/07/05 0:00,F,Delhi,29173752,11/02/17 0:00,146,Bangalore,Mumbai
3277,946432367,gowiv,14/07/05 0:00,F,Delhi,728195909,25/02/18 0:00,37,Chandigarh,Noida
3278,946432367,gowiv,14/07/05 0:00,F,Delhi,476665092,17/01/18 0:00,7,Mangalore,Mumbai
3279,946432367,gowiv,14/07/05 0:00,F,Delhi,124627358,26/02/17 0:00,63,Noida,Mumbai
3280,946432367,gowiv,14/07/05 0:00,F,Delhi,117494810,01/06/18 0:00,84,Chennai,Noida
3281,946432367,gowiv,14/07/05 0:00,F,Delhi,292635188,18/02/18 0:00,139,Hyderabad,Shimla
3282,816760250,hezaj,27/06/74 0:00,F,Shimla,297262815,03/05/17 0:00,43,Orissa,Gurugram
3283,816760250,hezaj,27/06/74 0:00,F,Shimla,702568623,26/12/18 0:00,26,Chandigarh,Shimla
3284,816760250,hezaj,27/06/74 0:00,F,Shimla,584888970,21/11/17 0:00,63,Mangalore,Bangalore
3285,816760250,hezaj,27/06/74 0:00,F,Shimla,246266311,17/08/18 0:00,88,Hyderabad,Shimla
3286,816760250,hezaj,27/06/74 0:00,F,Shimla,373268398,21/05/18 0:00,62,Kanpur,Shimla
3287,816760250,hezaj,27/06/74 0:00,F,Shimla,627536216,24/11/17 0:00,69,Orissa,Mangalore
3288,504114570,hobil,02/10/81 0:00,F,Shimla,293691933,12/10/17 0:00,148,Dehradun,Delhi
3289,504114570,hobil,02/10/81 0:00,F,Shimla,64698166,01/03/18 0:00,134,Noida,Gurugram
3290,504114570,hobil,02/10/81 0:00,F,Shimla,4732614,01/11/18 0:00,74,Chennai,Hyderabad
3291,348407111,betix,05/01/89 0:00,F,Mangalore,235256836,02/09/18 0:00,142,Orissa,Noida
3292,348407111,betix,05/01/89 0:00,F,Mangalore,172009467,26/11/17 0:00,99,Bangalore,Gurugram
3293,348407111,betix,05/01/89 0:00,F,Mangalore,850186248,18/01/17 0:00,122,Gurugram,Bangalore
3294,348407111,betix,05/01/89 0:00,F,Mangalore,919157889,03/05/18 0:00,43,Dehradun,Bangalore
3295,348407111,betix,05/01/89 0:00,F,Mangalore,294967976,06/07/18 0:00,85,Bangalore,Jaipur
3296,348407111,betix,05/01/89 0:00,F,Mangalore,735972694,16/04/17 0:00,44,Bangalore,Kanpur
3297,348407111,betix,05/01/89 0:00,F,Mangalore,338844309,01/10/17 0:00,133,Delhi,Noida
3298,348407111,betix,05/01/89 0:00,F,Mangalore,178752418,26/03/17 0:00,25,Mumbai,Noida
3299,348407111,betix,05/01/89 0:00,F,Mangalore,408922314,25/11/17 0:00,91,Gurugram,Hyderabad
3300,502659452,zuded,19/05/81 0:00,M,Mumbai,660418571,27/02/17 0:00,31,Mangalore,Bangalore
3301,502659452,zuded,19/05/81 0:00,M,Mumbai,890136737,03/11/18 0:00,116,Gurugram,Kanpur
3302,502659452,zuded,19/05/81 0:00,M,Mumbai,807352013,27/10/18 0:00,146,Mangalore,Noida
3303,916461338,hunop,01/08/87 0:00,F,Chandigarh,267073074,22/04/17 0:00,146,Kanpur,Mangalore
3304,916461338,hunop,01/08/87 0:00,F,Chandigarh,768650633,26/07/17 0:00,39,Mumbai,Kanpur
3305,916461338,hunop,01/08/87 0:00,F,Chandigarh,291566927,20/05/18 0:00,120,Orissa,Mumbai
3306,916461338,hunop,01/08/87 0:00,F,Chandigarh,76905880,01/11/17 0:00,67,Noida,Noida
3307,916461338,hunop,01/08/87 0:00,F,Chandigarh,103570014,27/05/18 0:00,5,Noida,Bangalore
3308,916461338,hunop,01/08/87 0:00,F,Chandigarh,306843568,01/12/17 0:00,7,Bangalore,Bangalore
3309,155883048,joxup,28/07/02 0:00,F,Kanpur,53472222,13/12/17 0:00,149,Jaipur,Delhi
3310,155883048,joxup,28/07/02 0:00,F,Kanpur,684532907,12/08/18 0:00,9,Noida,Noida
3311,155883048,joxup,28/07/02 0:00,F,Kanpur,463564228,02/09/18 0:00,31,Bangalore,Shimla
3312,155883048,joxup,28/07/02 0:00,F,Kanpur,917605032,10/07/18 0:00,41,Chandigarh,Orissa
3313,751984408,fijes,22/10/02 0:00,F,Shimla,562722767,05/12/18 0:00,39,Chennai,Orissa
3314,751984408,fijes,22/10/02 0:00,F,Shimla,428524489,11/10/18 0:00,49,Chennai,Dehradun
3315,751984408,fijes,22/10/02 0:00,F,Shimla,254013911,07/04/18 0:00,147,Gurugram,Noida
3316,751984408,fijes,22/10/02 0:00,F,Shimla,530379440,09/08/18 0:00,18,Hyderabad,Gurugram
3317,751984408,fijes,22/10/02 0:00,F,Shimla,676759048,06/03/18 0:00,127,Jaipur,Jaipur
3318,751984408,fijes,22/10/02 0:00,F,Shimla,289773749,13/12/18 0:00,60,Mumbai,Hyderabad
3319,751984408,fijes,22/10/02 0:00,F,Shimla,428221499,27/10/17 0:00,33,Orissa,Shimla
3320,379503812,sonav,13/03/53 0:00,F,Chennai,997847203,12/12/17 0:00,128,Mangalore,Bangalore
3321,379503812,sonav,13/03/53 0:00,F,Chennai,536236380,11/05/18 0:00,118,Hyderabad,Chandigarh
3322,379503812,sonav,13/03/53 0:00,F,Chennai,693236394,20/09/17 0:00,8,Jaipur,Delhi
3323,379503812,sonav,13/03/53 0:00,F,Chennai,76669375,15/04/17 0:00,1,Hyderabad,Chandigarh
3324,379503812,sonav,13/03/53 0:00,F,Chennai,952365780,21/05/17 0:00,65,Orissa,Delhi
3325,379503812,sonav,13/03/53 0:00,F,Chennai,556513556,03/07/17 0:00,29,Mangalore,Dehradun
3326,379503812,sonav,13/03/53 0:00,F,Chennai,497197663,10/04/17 0:00,133,Dehradun,Dehradun
3327,379503812,sonav,13/03/53 0:00,F,Chennai,315551151,06/04/17 0:00,63,Orissa,Hyderabad
3328,379503812,sonav,13/03/53 0:00,F,Chennai,895892346,13/07/17 0:00,17,Shimla,Jaipur
3329,559673576,xomij,28/10/94 0:00,M,Noida,854621956,21/03/18 0:00,14,Orissa,Orissa
3330,559673576,xomij,28/10/94 0:00,M,Noida,710137141,12/10/18 0:00,10,Chennai,Delhi
3331,559673576,xomij,28/10/94 0:00,M,Noida,769136843,04/09/18 0:00,109,Chandigarh,Shimla
3332,137674972,yoguz,27/07/87 0:00,M,Mangalore,850119055,03/01/18 0:00,75,Bangalore,Mangalore
3333,137674972,yoguz,27/07/87 0:00,M,Mangalore,486140631,17/06/17 0:00,62,Shimla,Bangalore
3334,137674972,yoguz,27/07/87 0:00,M,Mangalore,158965796,10/01/17 0:00,37,Delhi,Kanpur
3335,25505425,degeq,20/04/92 0:00,F,Orissa,69640575,28/07/17 0:00,119,Gurugram,Dehradun
3336,25505425,degeq,20/04/92 0:00,F,Orissa,92435354,21/07/17 0:00,6,Bangalore,Orissa
3337,25505425,degeq,20/04/92 0:00,F,Orissa,790772730,22/05/18 0:00,137,Delhi,Shimla
3338,25505425,degeq,20/04/92 0:00,F,Orissa,133751993,19/06/17 0:00,25,Mangalore,Jaipur
3339,859967379,nedeh,26/04/92 0:00,M,Bangalore,479523877,16/07/17 0:00,132,Chandigarh,Delhi
3340,859967379,nedeh,26/04/92 0:00,M,Bangalore,305228349,26/07/18 0:00,128,Bangalore,Dehradun
3341,96365874,fufaz,05/05/72 0:00,M,Hyderabad,677906837,10/10/18 0:00,12,Dehradun,Chennai
